id	sym	ME-1_DMSO_rep1	ME-1_DMSO_rep2	ME-1_DMSO_rep3	ME-1_AI-10-49_rep1	ME-1_AI-10-49_rep2	ME-1_AI-10-49_rep3
ENSG00000130713	EXOSC2	489	537	540	222	219	202
ENSG00000130714	POMT1	278	369	267	246	282	281
ENSG00000130717	UCK1	227	231	261	224	243	204
ENSG00000130720	FIBCD1	3	1	0	0	0	0
ENSG00000130723	PRRC2B	2233	2577	2069	1504	1778	1412
ENSG00000130724	CHMP2A	674	733	753	567	574	579
ENSG00000130725	UBE2M	880	915	963	787	889	775
ENSG00000130726	TRIM28	8418	9585	9232	9033	9996	9376
ENSG00000130731	C16orf13	721	808	808	553	559	583
ENSG00000130733	YIPF2	430	475	500	412	469	395
ENSG00000130734	ATG4D	229	221	210	257	265	249
ENSG00000130741	EIF2S3	4756	4840	4821	6303	6902	6596
ENSG00000130748	TMEM160	341	355	384	137	174	145
ENSG00000130749	ZC3H4	1264	1335	1273	1512	1748	1547
ENSG00000130751	NPAS1	17	19	27	36	30	37
ENSG00000130755	GMFG	2614	2635	2858	2571	2547	2443
ENSG00000130758	MAP3K10	189	196	195	139	176	173
ENSG00000130762	ARHGEF16	2	2	2	3	2	1
ENSG00000130764	LRRC47	1053	1232	1154	870	912	891
ENSG00000130766	SESN2	209	206	244	2029	2087	1961
ENSG00000130768	SMPDL3B	109	99	126	45	57	68
ENSG00000130770	ATPIF1	654	710	735	672	622	595
ENSG00000130772	MED18	407	412	433	608	675	654
ENSG00000130775	THEMIS2	379	413	408	797	849	770
ENSG00000130779	CLIP1	695	655	700	713	643	672
ENSG00000130783	CCDC62	35	40	36	41	44	29
ENSG00000130787	HIP1R	6	7	13	15	24	15
ENSG00000130803	ZNF317	1569	1501	1479	1409	1631	1427
ENSG00000130810	PPAN	233	244	227	99	96	101
ENSG00000130811	EIF3G	2665	2871	3055	2851	3090	2847
ENSG00000130812	ANGPTL6	812	933	867	693	797	712
ENSG00000130813	C19orf66	240	292	250	177	194	163
ENSG00000130816	DNMT1	4151	4705	4044	2957	3308	2859
ENSG00000130818	ZNF426	461	455	399	738	765	718
ENSG00000130821	SLC6A8	42	54	43	63	71	64
ENSG00000130822	PNCK	5	14	9	7	6	7
ENSG00000130826	DKC1	4799	4995	4903	2093	2372	2174
ENSG00000130827	PLXNA3	434	540	368	333	369	302
ENSG00000130830	MPP1	1870	1878	1875	1527	1630	1610
ENSG00000130844	ZNF331	195	225	179	104	118	96
ENSG00000130856	ZNF236	564	620	520	446	499	464
ENSG00000130881	LRP3	49	52	46	15	18	13
ENSG00000130921	C12orf65	533	506	577	445	463	387
ENSG00000130935	NOL11	2295	2377	2507	1971	1978	1922
ENSG00000130939	UBE4B	1481	1534	1388	2134	2392	2077
ENSG00000130940	CASZ1	11	15	13	14	17	18
ENSG00000130943	PKDREJ	11	8	5	2	3	4
ENSG00000130956	HABP4	3	3	2	3	3	3
ENSG00000130958	SLC35D2	115	145	119	100	122	112
ENSG00000130985	UBA1	5079	5968	5489	4365	4847	4437
ENSG00000130988	RGN	0	0	1	0	0	0
ENSG00000130997	POLN	3	4	7	1	2	3
ENSG00000131002	TXLNGY	1328	1595	1211	891	879	903
ENSG00000131013	PPIL4	664	652	744	990	1009	957
ENSG00000131015	ULBP2	1	1	2	3	9	7
ENSG00000131016	AKAP12	48	42	42	182	177	196
ENSG00000131018	SYNE1	3	1	2	4	5	3
ENSG00000131023	LATS1	1150	1158	1040	1378	1396	1418
ENSG00000131037	EPS8L1	140	159	155	43	52	52
ENSG00000131042	LILRB2	12	6	14	3	5	4
ENSG00000131043	AAR2	1489	1613	1687	1564	1642	1519
ENSG00000131044	TTLL9	1	1	0	2	1	0
ENSG00000131051	RBM39	7234	8129	6584	13863	13898	13536
ENSG00000131061	ZNF341	320	357	299	290	312	279
ENSG00000131067	GGT7	312	401	351	329	331	317
ENSG00000131069	ACSS2	1237	1453	1335	1685	1788	1721
ENSG00000131089	ARHGEF9	325	321	327	412	411	376
ENSG00000131094	C1QL1	0	0	0	0	0	2
ENSG00000131096	PYY	1	3	1	0	0	1
ENSG00000131097	HIGD1B	3	3	2	2	5	2
ENSG00000131100	ATP6V1E1	1462	1434	1626	1826	1894	1813
ENSG00000131115	ZNF227	282	306	232	429	470	425
ENSG00000131116	ZNF428	356	339	391	279	238	253
ENSG00000131126	TEX101	2	2	3	2	1	2
ENSG00000131127	ZNF141	505	576	533	418	451	395
ENSG00000131142	CCL25	1	4	1	0	3	1
ENSG00000131143	COX4I1	1945	2061	2190	2016	1953	2007
ENSG00000131148	EMC8	304	318	333	258	302	279
ENSG00000131149	GSE1	2094	2362	2074	1543	1652	1431
ENSG00000131153	GINS2	208	263	272	56	58	56
ENSG00000131165	CHMP1A	496	546	557	457	469	453
ENSG00000131171	SH3BGRL	2596	2491	2488	2367	2265	2383
ENSG00000131174	COX7B	1157	1268	1334	834	941	913
ENSG00000131183	SLC34A1	14	21	17	7	19	3
ENSG00000131187	F12	86	97	93	62	60	64
ENSG00000131188	PRR7	207	221	263	73	94	77
ENSG00000131196	NFATC1	114	141	127	276	320	264
ENSG00000131233	GJA9	0	3	0	1	0	0
ENSG00000131236	CAP1	6707	6535	7036	5439	5560	5318
ENSG00000131238	PPT1	4795	4743	5270	3259	3348	3314
ENSG00000131242	RAB11FIP4	46	38	42	45	52	46
ENSG00000131263	RLIM	1341	1310	1204	1958	1942	1953
ENSG00000131269	ABCB7	734	725	730	908	905	899
ENSG00000131323	TRAF3	1191	1207	1168	886	981	861
ENSG00000131351	HAUS8	222	213	238	198	200	178
ENSG00000131355	ADGRE3	17	21	18	7	16	11
ENSG00000131368	MRPS25	903	1051	854	524	596	536
ENSG00000131370	SH3BP5	0	4	3	2	2	5
ENSG00000131373	HACL1	524	505	564	774	788	782
ENSG00000131374	TBC1D5	2158	2217	2114	2340	2563	2202
ENSG00000131375	CAPN7	509	479	471	582	639	633
ENSG00000131378	RFTN1	1070	1165	1133	1462	1542	1441
ENSG00000131379	C3orf20	125	139	149	60	60	43
ENSG00000131381	RBSN	353	394	349	421	436	401
ENSG00000131386	GALNT15	0	0	1	0	0	0
ENSG00000131389	SLC6A6	1264	1418	1216	817	878	757
ENSG00000131400	NAPSA	11	29	16	35	33	41
ENSG00000131408	NR1H2	1142	1175	1197	1646	1799	1710
ENSG00000131409	LRRC4B	15	15	12	9	5	12
ENSG00000131435	PDLIM4	0	3	0	0	1	3
ENSG00000131437	KIF3A	182	148	164	89	93	95
ENSG00000131446	MGAT1	3129	3246	3575	2376	2575	2393
ENSG00000131462	TUBG1	545	551	557	283	324	290
ENSG00000131467	PSME3	2521	2648	2741	1783	1792	1755
ENSG00000131469	RPL27	16435	17568	20061	19295	19089	18987
ENSG00000131470	PSMC3IP	103	91	83	54	59	55
ENSG00000131471	AOC3	7	8	4	5	19	10
ENSG00000131473	ACLY	6151	6719	6181	3894	4226	3763
ENSG00000131475	VPS25	589	633	633	664	645	648
ENSG00000131477	RAMP2	0	0	0	1	0	2
ENSG00000131480	AOC2	10	14	13	23	11	25
ENSG00000131484	na	0	3	0	0	0	1
ENSG00000131495	NDUFA2	615	582	723	419	427	429
ENSG00000131503	ANKHD1	24	33	22	29	30	19
ENSG00000131504	DIAPH1	12961	13979	12634	7652	8535	7594
ENSG00000131507	NDFIP1	1627	1641	1770	1636	1673	1616
ENSG00000131508	UBE2D2	1647	1651	1817	1894	1959	1893
ENSG00000131558	EXOC4	1461	1401	1527	1774	1802	1812
ENSG00000131584	ACAP3	773	1019	746	667	744	573
ENSG00000131591	C1orf159	207	272	225	159	227	164
ENSG00000131626	PPFIA1	1985	2012	2017	2017	2181	2047
ENSG00000131634	TMEM204	4	11	3	1	0	1
ENSG00000131650	KREMEN2	114	130	117	47	53	41
ENSG00000131652	THOC6	845	919	975	676	873	725
ENSG00000131653	TRAF7	1884	2009	2000	1487	1738	1608
ENSG00000131668	BARX1	0	0	0	0	1	0
ENSG00000131669	NINJ1	34	37	36	68	79	54
ENSG00000131697	NPHP4	542	633	516	470	584	519
ENSG00000131711	MAP1B	1	0	0	1	0	2
ENSG00000131724	IL13RA1	0	0	0	0	3	2
ENSG00000131725	WDR44	444	453	422	506	543	525
ENSG00000131730	CKMT2	2	5	0	4	2	1
ENSG00000131732	ZCCHC9	454	441	440	617	649	630
ENSG00000131746	TNS4	4	5	3	6	4	5
ENSG00000131747	TOP2A	8310	8190	7786	4691	4619	4195
ENSG00000131748	STARD3	817	927	879	727	792	711
ENSG00000131759	RARA	789	809	807	805	948	808
ENSG00000131771	PPP1R1B	1	1	0	0	1	0
ENSG00000131773	KHDRBS3	3	1	5	8	7	5
ENSG00000131778	CHD1L	1711	1886	1812	1610	1667	1597
ENSG00000131779	PEX11B	562	527	586	614	645	570
ENSG00000131781	FMO5	88	97	74	110	123	106
ENSG00000131788	PIAS3	156	223	173	233	252	225
ENSG00000131791	PRKAB2	388	483	451	483	544	516
ENSG00000131797	CLUHP3	75	110	63	87	94	70
ENSG00000131828	PDHA1	1200	1336	1296	988	1076	1021
ENSG00000131844	MCCC2	1953	1965	1815	1589	1615	1535
ENSG00000131845	ZNF304	371	375	364	495	523	543
ENSG00000131848	ZSCAN5A	105	118	118	108	134	116
ENSG00000131849	ZNF132	143	112	121	104	92	110
ENSG00000131864	USP29	0	0	0	0	0	1
ENSG00000131871	VIMP	550	584	644	492	499	521
ENSG00000131873	CHSY1	1934	2030	1919	1400	1431	1353
ENSG00000131876	SNRPA1	725	781	719	782	773	727
ENSG00000131885	KRT17P1	2	0	2	4	7	6
ENSG00000131899	LLGL1	295	315	253	182	191	197
ENSG00000131910	NR0B2	0	0	1	0	0	1
ENSG00000131931	THAP1	360	338	389	669	569	666
ENSG00000131941	RHPN2	3	2	0	1	0	2
ENSG00000131943	C19orf12	383	386	394	211	216	174
ENSG00000131944	FAAP24	159	199	175	196	213	204
ENSG00000131966	ACTR10	609	635	666	994	895	907
ENSG00000131969	ABHD12B	30	25	26	20	28	29
ENSG00000131979	GCH1	5	5	6	7	5	3
ENSG00000131981	LGALS3	25	11	25	20	21	24
ENSG00000132000	PODNL1	5	7	9	23	19	12
ENSG00000132002	DNAJB1	1932	2020	2274	6402	6421	6537
ENSG00000132003	ZSWIM4	220	249	218	293	310	282
ENSG00000132004	FBXW9	291	301	335	211	214	209
ENSG00000132005	RFX1	375	404	338	428	485	378
ENSG00000132010	ZNF20	8	6	6	9	9	3
ENSG00000132016	C19orf57	95	86	99	34	46	32
ENSG00000132017	DCAF15	880	1045	936	1080	1176	1054
ENSG00000132024	CC2D1A	496	659	557	421	512	458
ENSG00000132026	RTBDN	0	0	1	0	0	1
ENSG00000132031	MATN3	5	5	3	4	4	0
ENSG00000132109	TRIM21	386	356	400	318	344	328
ENSG00000132122	SPATA6	0	1	0	0	0	0
ENSG00000132128	LRRC41	1584	1677	1682	1250	1341	1278
ENSG00000132141	CCT6B	51	64	59	138	148	167
ENSG00000132153	DHX30	3118	3397	3281	2444	2783	2424
ENSG00000132155	RAF1	2173	2349	2227	2251	2360	2073
ENSG00000132164	SLC6A11	1	1	0	0	0	0
ENSG00000132182	NUP210	2922	3314	2935	1016	1158	964
ENSG00000132185	FCRLA	1	0	1	1	2	0
ENSG00000132196	HSD17B7	155	153	146	501	528	501
ENSG00000132199	ENOSF1	727	991	657	487	541	509
ENSG00000132204	LINC00470	0	2	0	0	0	0
ENSG00000132205	EMILIN2	358	398	377	246	288	247
ENSG00000132207	SLX1A	2	6	3	0	1	1
ENSG00000132254	ARFIP2	731	854	761	794	876	800
ENSG00000132256	TRIM5	756	819	756	887	911	884
ENSG00000132259	CNGA4	0	3	2	0	2	1
ENSG00000132274	TRIM22	504	599	533	379	418	382
ENSG00000132275	RRP8	639	673	671	565	664	643
ENSG00000132286	TIMM10B	998	986	1022	822	819	819
ENSG00000132294	EFR3A	1776	1765	1740	1388	1466	1414
ENSG00000132300	PTCD3	2138	2311	2134	1632	1726	1679
ENSG00000132305	IMMT	2492	2421	2578	2454	2647	2578
ENSG00000132313	MRPL35	785	816	858	806	809	716
ENSG00000132323	ILKAP	322	372	362	321	325	301
ENSG00000132326	PER2	511	599	478	336	387	287
ENSG00000132329	RAMP1	337	377	382	215	248	229
ENSG00000132330	SCLY	42	61	45	7	8	9
ENSG00000132334	PTPRE	989	1145	935	1081	1107	1027
ENSG00000132341	RAN	7473	7832	8669	3870	4251	4010
ENSG00000132356	PRKAA1	1472	1396	1319	1712	1673	1747
ENSG00000132357	CARD6	269	269	276	310	379	322
ENSG00000132359	RAP1GAP2	374	471	376	183	232	221
ENSG00000132361	CLUH	1753	1970	1828	588	673	533
ENSG00000132376	INPP5K	256	249	222	255	307	254
ENSG00000132382	MYBBP1A	1245	1511	1256	289	364	298
ENSG00000132383	RPA1	1558	1560	1726	959	1021	946
ENSG00000132386	SERPINF1	14	16	15	10	12	8
ENSG00000132388	UBE2G1	779	844	799	629	676	659
ENSG00000132394	EEFSEC	308	343	397	328	399	373
ENSG00000132405	TBC1D14	1636	1702	1636	1606	1746	1575
ENSG00000132406	TMEM128	416	374	420	590	605	625
ENSG00000132423	COQ3	156	140	157	168	178	146
ENSG00000132424	PNISR	2666	3186	2386	2206	2172	2141
ENSG00000132432	SEC61G	467	497	560	408	429	415
ENSG00000132434	LANCL2	385	392	354	615	631	637
ENSG00000132436	FIGNL1	587	603	548	253	247	243
ENSG00000132437	DDC	2	2	1	3	3	8
ENSG00000132463	GRSF1	2397	2515	2608	2359	2375	2382
ENSG00000132465	JCHAIN	0	0	0	1	0	1
ENSG00000132466	ANKRD17	3492	3685	3038	3988	4356	3903
ENSG00000132467	UTP3	552	598	593	486	493	468
ENSG00000132470	ITGB4	45	58	51	68	70	71
ENSG00000132471	WBP2	1242	1252	1181	1522	1568	1471
ENSG00000132475	H3F3B	6486	6750	7167	13453	13802	13598
ENSG00000132478	UNK	660	715	712	985	1058	906
ENSG00000132481	TRIM47	281	303	320	88	92	92
ENSG00000132485	ZRANB2	1640	1742	1530	1681	1554	1585
ENSG00000132498	na	0	0	0	0	2	0
ENSG00000132507	EIF5A	2685	2901	3204	1291	1296	1284
ENSG00000132510	KDM6B	458	455	425	759	797	720
ENSG00000132514	CLEC10A	1	0	0	0	0	1
ENSG00000132518	GUCY2D	1	0	1	2	1	1
ENSG00000132522	GPS2	34	44	30	20	25	12
ENSG00000132530	XAF1	101	181	119	380	420	358
ENSG00000132535	DLG4	475	479	451	572	602	536
ENSG00000132541	HRSP12	186	183	207	225	232	209
ENSG00000132549	VPS13B	1798	2142	1643	2183	2399	2019
ENSG00000132554	RGS22	0	0	1	0	0	0
ENSG00000132561	MATN2	2	0	1	1	0	1
ENSG00000132563	REEP2	2	2	3	4	5	2
ENSG00000132570	PCBD2	219	211	218	149	176	153
ENSG00000132581	SDF2	454	461	506	632	650	721
ENSG00000132589	FLOT2	1591	1695	1726	1332	1501	1358
ENSG00000132591	ERAL1	931	1039	1031	1005	1038	994
ENSG00000132600	PRMT7	469	568	455	358	369	326
ENSG00000132603	NIP7	619	604	655	220	257	177
ENSG00000132604	TERF2	462	511	466	495	556	518
ENSG00000132612	VPS4A	600	647	597	532	553	549
ENSG00000132613	MTSS1L	252	300	249	195	224	208
ENSG00000132622	HSPA12B	6	6	2	0	1	0
ENSG00000132635	PCED1A	2439	3135	2490	2197	2463	2060
ENSG00000132639	SNAP25	0	0	0	0	1	0
ENSG00000132640	BTBD3	283	298	282	252	220	227
ENSG00000132646	PCNA	5975	6149	6733	1983	2089	1887
ENSG00000132661	NXT1	756	830	978	347	380	364
ENSG00000132664	POLR3F	411	438	461	578	592	668
ENSG00000132669	RIN2	0	1	0	0	0	0
ENSG00000132670	PTPRA	3719	3779	3821	3044	3240	3002
ENSG00000132676	DAP3	2386	2497	2681	2896	2925	2908
ENSG00000132680	KIAA0907	1082	1276	1020	1374	1369	1260
ENSG00000132681	ATP1A4	0	0	0	0	0	2
ENSG00000132688	NES	9	11	11	2	6	3
ENSG00000132692	BCAN	8	5	11	5	7	5
ENSG00000132694	ARHGEF11	1122	1296	1084	1353	1309	1300
ENSG00000132698	RAB25	0	2	1	0	0	0
ENSG00000132702	HAPLN2	0	0	0	0	1	0
ENSG00000132704	FCRL2	0	1	0	1	0	0
ENSG00000132716	DCAF8	1223	1440	1132	1223	1315	1159
ENSG00000132718	SYT11	779	851	803	1027	1019	981
ENSG00000132740	IGHMBP2	1269	1343	1253	1165	1219	1067
ENSG00000132744	ACY3	32	38	33	15	15	18
ENSG00000132749	MTL5	584	632	582	705	740	663
ENSG00000132763	MMACHC	228	278	251	138	134	117
ENSG00000132768	DPH2	1269	1377	1326	618	700	664
ENSG00000132773	TOE1	471	532	469	324	369	332
ENSG00000132780	NASP	3846	3956	4073	2916	3181	2891
ENSG00000132781	MUTYH	368	437	382	381	477	413
ENSG00000132792	CTNNBL1	2362	2385	2642	2614	2740	2669
ENSG00000132793	LPIN3	0	1	0	0	0	0
ENSG00000132801	ZSWIM3	520	537	488	908	956	874
ENSG00000132819	RBM38	1774	1802	1899	1776	1951	1791
ENSG00000132823	OSER1	589	611	623	1439	1425	1477
ENSG00000132824	SERINC3	5727	5722	5741	8627	8839	8753
ENSG00000132825	PPP1R3D	377	349	351	346	356	376
ENSG00000132837	DMGDH	1	0	0	0	0	0
ENSG00000132842	AP3B1	1853	1836	1829	2550	2567	2578
ENSG00000132846	ZBED3	728	751	691	710	829	718
ENSG00000132849	INADL	0	0	1	1	1	0
ENSG00000132854	KANK4	0	0	1	0	0	0
ENSG00000132872	SYT4	0	0	0	0	3	2
ENSG00000132874	SLC14A2	7	2	4	7	9	8
ENSG00000132879	FBXO44	29	33	34	28	25	23
ENSG00000132881	RSG1	65	74	73	52	80	61
ENSG00000132906	CASP9	212	265	242	403	390	382
ENSG00000132911	NMUR2	1	0	0	0	0	0
ENSG00000132912	DCTN4	1263	1251	1248	2505	2669	2696
ENSG00000132915	PDE6A	2	0	2	0	1	0
ENSG00000132932	ATP8A2	1	0	2	1	2	1
ENSG00000132938	MTUS2	2	3	1	4	3	1
ENSG00000132950	ZMYM5	337	361	322	989	965	981
ENSG00000132952	USPL1	754	759	760	713	730	731
ENSG00000132953	XPO4	1480	1558	1427	1600	1603	1559
ENSG00000132958	TPTE2	0	0	2	3	2	1
ENSG00000132963	POMP	736	657	783	774	787	837
ENSG00000132964	CDK8	490	539	519	781	882	892
ENSG00000132965	ALOX5AP	105	140	163	105	111	107
ENSG00000132967	HMGB1P5	68	93	124	40	52	53
ENSG00000132970	WASF3	992	1040	1058	866	993	856
ENSG00000132975	GPR12	122	133	130	18	15	22
ENSG00000133019	CHRM3	122	144	132	180	215	198
ENSG00000133020	MYH8	0	1	0	0	0	0
ENSG00000133026	MYH10	18	40	23	16	11	14
ENSG00000133027	PEMT	102	103	119	86	93	78
ENSG00000133028	SCO1	529	551	553	335	338	315
ENSG00000133030	MPRIP	2645	2691	2477	1458	1628	1423
ENSG00000133048	CHI3L1	6	9	7	5	4	4
ENSG00000133056	PIK3C2B	628	622	532	480	496	490
ENSG00000133059	DSTYK	526	535	509	587	637	624
ENSG00000133063	CHIT1	0	0	1	1	0	0
ENSG00000133065	SLC41A1	33	33	29	19	16	13
ENSG00000133069	TMCC2	66	84	79	55	48	43
ENSG00000133101	CCNA1	1123	1228	1275	624	605	590
ENSG00000133103	COG6	397	434	434	537	552	550
ENSG00000133104	SPG20	2621	2640	2569	2712	2689	2792
ENSG00000133105	RXFP2	97	84	97	52	84	61
ENSG00000133106	EPSTI1	12	6	12	9	14	11
ENSG00000133110	POSTN	0	1	0	0	0	0
ENSG00000133111	RFXAP	71	95	81	104	127	105
ENSG00000133112	TPT1	65483	64930	75695	82902	82905	82366
ENSG00000133114	GPALPP1	677	710	685	785	856	870
ENSG00000133116	KL	17	13	13	117	104	111
ENSG00000133119	RFC3	665	671	656	566	633	639
ENSG00000133121	STARD13	300	332	236	89	103	112
ENSG00000133131	MORC4	16	26	15	23	13	14
ENSG00000133138	TBC1D8B	29	30	25	15	15	8
ENSG00000133169	BEX1	0	1	1	0	0	0
ENSG00000133193	FAM104A	447	460	524	386	398	358
ENSG00000133195	SLC39A11	516	562	558	370	404	400
ENSG00000133216	EPHB2	8	2	3	8	10	8
ENSG00000133226	SRRM1	1990	2118	1863	2084	2183	2026
ENSG00000133243	BTBD2	1484	1597	1636	1401	1579	1435
ENSG00000133246	PRAM1	1579	2068	1433	765	880	769
ENSG00000133247	SUV420H2	155	209	175	174	192	151
ENSG00000133250	ZNF414	223	243	226	314	365	329
ENSG00000133256	PDE6B	69	101	104	88	90	70
ENSG00000133265	HSPBP1	563	592	653	530	603	576
ENSG00000133275	CSNK1G2	2366	2626	2450	1842	2048	1790
ENSG00000133302	ANKRD32	262	248	290	336	328	373
ENSG00000133313	CNDP2	1708	1945	1764	1271	1481	1283
ENSG00000133315	MACROD1	489	461	472	440	480	454
ENSG00000133316	WDR74	847	876	834	617	664	610
ENSG00000133317	LGALS12	221	235	236	719	803	752
ENSG00000133318	RTN3	3521	3419	3629	3578	3706	3631
ENSG00000133321	RARRES3	81	85	97	85	80	79
ENSG00000133328	HRASLS2	0	0	0	0	1	0
ENSG00000133392	MYH11	867	904	830	943	955	849
ENSG00000133393	FOPNL	1032	967	1047	1402	1439	1415
ENSG00000133398	MED10	262	232	280	429	409	411
ENSG00000133401	PDZD2	6	14	8	10	8	10
ENSG00000133422	MORC2	868	951	935	551	637	550
ENSG00000133424	LARGE	0	1	3	3	2	1
ENSG00000133433	GSTT2B	0	1	0	1	1	0
ENSG00000133454	MYO18B	1	7	1	1	0	0
ENSG00000133460	SLC2A11	121	164	104	148	141	137
ENSG00000133466	C1QTNF6	31	51	37	29	26	25
ENSG00000133475	GGT2	17	16	19	19	17	19
ENSG00000133477	FAM83F	1	1	1	1	0	1
ENSG00000133519	ZDHHC8P1	603	677	531	119	140	112
ENSG00000133561	GIMAP6	63	63	68	41	32	36
ENSG00000133597	ADCK2	395	409	454	217	224	213
ENSG00000133606	MKRN1	2327	2333	2345	3194	3309	3243
ENSG00000133612	AGAP3	1620	1883	1833	1254	1357	1258
ENSG00000133619	KRBA1	225	265	258	145	159	147
ENSG00000133624	ZNF767P	206	267	188	173	201	162
ENSG00000133627	ACTR3B	207	225	254	203	171	175
ENSG00000133636	NTS	12	11	27	7	11	14
ENSG00000133639	BTG1	10	9	8	8	20	19
ENSG00000133641	C12orf29	384	409	394	335	296	289
ENSG00000133657	ATP13A3	5552	5281	5239	3304	3484	3287
ENSG00000133661	SFTPD	0	0	0	0	1	0
ENSG00000133678	TMEM254	179	187	176	133	130	157
ENSG00000133687	TMTC1	0	0	0	0	1	0
ENSG00000133703	KRAS	868	848	806	1454	1370	1427
ENSG00000133704	IPO8	1164	1155	1070	1129	1128	1089
ENSG00000133706	LARS	5571	5815	5521	7094	7376	7138
ENSG00000133731	IMPA1	674	620	631	1211	1121	1144
ENSG00000133739	LRRCC1	4	3	2	0	1	2
ENSG00000133740	E2F5	217	213	202	88	98	103
ENSG00000133773	CCDC59	482	429	525	841	911	858
ENSG00000133789	SWAP70	1646	1632	1534	3071	3095	3041
ENSG00000133794	ARNTL	110	99	101	173	229	198
ENSG00000133800	LYVE1	1	0	1	0	0	0
ENSG00000133805	AMPD3	841	897	801	1202	1239	1225
ENSG00000133808	MICALCL	32	35	27	71	72	81
ENSG00000133812	SBF2	555	535	496	561	649	542
ENSG00000133816	MICAL2	865	949	930	1413	1586	1327
ENSG00000133818	RRAS2	328	265	292	539	468	502
ENSG00000133835	HSD17B4	2513	2598	2529	2378	2415	2352
ENSG00000133858	ZFC3H1	1503	1657	1304	1098	1188	1026
ENSG00000133863	TEX15	1	0	1	0	0	0
ENSG00000133872	SARAF	6226	6095	6528	10572	10175	10771
ENSG00000133874	RNF122	269	298	284	291	303	322
ENSG00000133884	DPF2	1394	1558	1454	2382	2514	2373
ENSG00000133895	MEN1	1192	1321	1184	782	838	795
ENSG00000133935	C14orf1	827	809	845	852	852	849
ENSG00000133943	C14orf159	1156	1288	1225	782	776	692
ENSG00000133958	UNC79	3	8	2	7	7	4
ENSG00000133961	NUMB	1552	1644	1493	1962	2098	1989
ENSG00000133980	VRTN	0	0	0	0	1	0
ENSG00000133983	COX16	31	26	31	27	22	28
ENSG00000133985	TTC9	447	438	454	256	241	245
ENSG00000133997	MED6	387	389	368	480	505	489
ENSG00000134001	EIF2S1	1753	1868	1915	1989	2040	2033
ENSG00000134007	ADAM20	0	0	0	0	0	1
ENSG00000134013	LOXL2	7	6	5	11	7	8
ENSG00000134014	ELP3	1412	1352	1445	2021	1997	1999
ENSG00000134020	PEBP4	0	1	0	0	0	0
ENSG00000134028	ADAMDEC1	1	0	1	0	0	1
ENSG00000134030	CTIF	1061	1105	1051	966	987	957
ENSG00000134042	MRO	1	0	0	0	0	0
ENSG00000134046	MBD2	1487	1506	1564	1369	1491	1336
ENSG00000134049	IER3IP1	789	742	710	644	569	622
ENSG00000134056	MRPS36	316	300	356	344	363	408
ENSG00000134057	CCNB1	1805	1793	1877	1308	1249	1230
ENSG00000134058	CDK7	500	470	517	849	900	914
ENSG00000134061	CD180	14	23	17	1	8	4
ENSG00000134070	IRAK2	82	79	88	205	219	223
ENSG00000134072	CAMK1	4	3	1	0	0	1
ENSG00000134077	THUMPD3	591	646	573	698	689	713
ENSG00000134086	VHL	1461	1478	1426	1211	1281	1295
ENSG00000134107	BHLHE40	857	882	758	2069	2300	2200
ENSG00000134108	ARL8B	2219	2147	2273	3431	3487	3652
ENSG00000134109	EDEM1	1848	1805	1729	2278	2358	2298
ENSG00000134138	MEIS2	1005	1048	958	745	807	756
ENSG00000134146	DPH6	214	215	201	150	135	149
ENSG00000134152	KATNBL1	464	503	413	472	466	468
ENSG00000134153	EMC7	713	796	870	803	842	844
ENSG00000134184	GSTM1	0	0	1	0	0	0
ENSG00000134186	PRPF38B	1591	1739	1612	2373	2452	2363
ENSG00000134193	REG4	0	0	1	0	0	0
ENSG00000134198	TSPAN2	5	5	2	4	3	2
ENSG00000134201	GSTM5	0	0	1	0	0	0
ENSG00000134202	GSTM3	2	3	7	3	3	1
ENSG00000134207	SYT6	68	63	48	19	17	18
ENSG00000134215	VAV3	1607	1598	1593	1464	1548	1442
ENSG00000134222	PSRC1	78	85	67	44	51	41
ENSG00000134242	PTPN22	264	255	259	1018	903	991
ENSG00000134243	SORT1	2	0	2	0	0	1
ENSG00000134245	WNT2B	1	6	4	10	11	6
ENSG00000134247	PTGFRN	93	100	80	66	80	63
ENSG00000134248	LAMTOR5	919	906	1030	635	661	611
ENSG00000134250	NOTCH2	3626	3870	3164	2943	3378	2824
ENSG00000134253	TRIM45	8	6	12	7	4	9
ENSG00000134255	CEPT1	556	535	544	863	891	867
ENSG00000134256	CD101	43	42	24	90	106	96
ENSG00000134262	AP4B1	512	630	510	455	515	459
ENSG00000134265	NAPG	401	391	396	600	576	581
ENSG00000134278	SPIRE1	238	206	224	190	171	186
ENSG00000134283	PPHLN1	1504	1492	1551	1582	1618	1601
ENSG00000134285	FKBP11	156	217	161	63	59	78
ENSG00000134287	ARF3	2804	2932	2794	1721	1784	1804
ENSG00000134291	TMEM106C	633	650	764	217	259	232
ENSG00000134294	SLC38A2	5090	5159	4999	9595	9907	9704
ENSG00000134297	PLEKHA8P1	195	198	199	171	183	145
ENSG00000134308	YWHAQ	6492	6679	6920	5097	5308	5049
ENSG00000134313	KIDINS220	1782	1746	1693	2660	2735	2616
ENSG00000134317	GRHL1	0	0	3	3	4	1
ENSG00000134318	ROCK2	1531	1524	1421	1404	1547	1450
ENSG00000134321	RSAD2	234	236	270	199	199	174
ENSG00000134323	MYCN	1104	1245	1119	434	418	397
