id	sym	MRTrep1	MRTrep2	MRTrep3	Controlrep1	Controlrep2	Controlrep3
ENSG00000112773	FAM46A	2655	1010	2617	1319	1514	1141
ENSG00000112782	CLIC5	0	0	0	0	0	0
ENSG00000112787	FBRSL1	304	133	390	354	274	211
ENSG00000112796	ENPP5	0	0	0	0	0	0
ENSG00000112799	LY86	2196	1118	2311	1117	941	877
ENSG00000112812	PRSS16	0	0	0	0	2	0
ENSG00000112818	MEP1A	0	0	0	0	0	0
ENSG00000112837	TBX18	0	0	0	0	0	0
ENSG00000112851	ERBIN	962	338	825	645	682	601
ENSG00000112852	PCDHB2	0	0	0	0	0	0
ENSG00000112855	HARS2	367	108	327	281	291	213
ENSG00000112874	NUDT12	139	63	198	198	150	115
ENSG00000112877	CEP72	9	8	11	20	14	14
ENSG00000112893	MAN2A1	422	182	410	351	336	257
ENSG00000112902	SEMA5A	18	4	6	6	28	14
ENSG00000112936	C7	0	0	0	0	0	0
ENSG00000112941	PAPD7	20	28	30	51	25	35
ENSG00000112964	GHR	0	0	0	1	0	0
ENSG00000112972	HMGCS1	157	64	136	252	123	145
ENSG00000112977	DAP	216	142	275	279	187	160
ENSG00000112981	NME5	0	0	0	0	0	0
ENSG00000112983	BRD8	453	255	513	423	357	300
ENSG00000112984	KIF20A	39	35	34	71	23	21
ENSG00000112992	NNT	1049	420	1167	970	1012	886
ENSG00000112996	MRPS30	559	242	598	594	666	515
ENSG00000113013	HSPA9	827	471	872	1062	861	886
ENSG00000113048	MRPS27	3760	2996	4792	4611	2367	2991
ENSG00000113068	PFDN1	143	143	166	321	135	152
ENSG00000113070	HBEGF	76	26	47	80	78	85
ENSG00000113073	SLC4A9	2	0	0	1	1	0
ENSG00000113083	LOX	10	0	4	8	4	2
ENSG00000113088	GZMK	0	0	0	0	0	0
ENSG00000113100	CDH9	0	0	0	0	0	0
ENSG00000113108	APBB3	28	24	27	43	14	11
ENSG00000113119	TMCO6	49	33	62	50	39	38
ENSG00000113140	SPARC	29	21	45	30	21	27
ENSG00000113141	IK	1178	534	1150	1108	1112	780
ENSG00000113161	HMGCR	339	252	407	587	338	365
ENSG00000113163	COL4A3BP	304	155	292	249	268	210
ENSG00000113194	FAF2	260	171	315	248	182	209
ENSG00000113196	HAND1	0	0	0	0	0	0
ENSG00000113205	PCDHB3	0	0	0	0	0	0
ENSG00000113209	PCDHB5	0	0	0	0	0	0
ENSG00000113211	PCDHB6	0	0	0	1	0	0
ENSG00000113212	PCDHB7	0	0	0	0	0	0
ENSG00000113231	PDE8B	9	4	12	21	32	18
ENSG00000113240	CLK4	162	71	166	157	179	134
ENSG00000113248	PCDHB15	0	0	0	0	0	0
ENSG00000113249	HAVCR1	0	0	0	0	0	0
ENSG00000113262	GRM6	0	0	0	0	0	0
ENSG00000113263	ITK	1	0	0	0	1	0
ENSG00000113269	RNF130	77	37	55	36	31	30
ENSG00000113272	THG1L	1049	540	1468	1492	955	871
ENSG00000113273	ARSB	97	35	71	43	84	67
ENSG00000113282	CLINT1	1138	393	950	992	919	791
ENSG00000113296	THBS4	235	70	229	145	194	155
ENSG00000113300	CNOT6	1043	481	1170	1158	825	794
ENSG00000113302	IL12B	0	0	0	0	0	1
ENSG00000113303	BTNL8	9	4	14	6	8	7
ENSG00000113312	TTC1	844	373	900	818	720	587
ENSG00000113318	MSH3	233	86	196	199	167	165
ENSG00000113319	RASGRF2	2	0	5	10	8	6
ENSG00000113327	GABRG2	0	0	0	0	0	0
ENSG00000113328	CCNG1	349	187	332	334	426	293
ENSG00000113356	POLR3G	132	59	156	180	210	167
ENSG00000113360	DROSHA	835	351	852	805	617	623
ENSG00000113361	CDH6	8	3	7	4	10	7
ENSG00000113368	LMNB1	1229	1097	1871	1870	879	1051
ENSG00000113369	ARRDC3	371	119	430	585	330	312
ENSG00000113384	GOLPH3	223	197	306	379	172	162
ENSG00000113387	SUB1	2069	1027	2291	2399	2326	1799
ENSG00000113389	NPR3	0	0	1	0	1	0
ENSG00000113391	FAM172A	260	181	273	229	224	168
ENSG00000113396	SLC27A6	0	0	0	0	0	0
ENSG00000113407	TARS	2927	1131	2996	3674	3431	3007
ENSG00000113430	IRX4	0	0	0	0	0	0
ENSG00000113441	LNPEP	223	109	273	194	185	161
ENSG00000113448	PDE4D	386	152	337	257	290	207
ENSG00000113456	RAD1	506	192	535	422	502	395
ENSG00000113460	BRIX1	155	77	179	160	174	126
ENSG00000113492	AGXT2	0	0	0	0	0	1
ENSG00000113494	PRLR	12	1	7	3	1	4
ENSG00000113504	SLC12A7	3	0	2	0	1	1
ENSG00000113520	IL4	0	0	0	0	0	0
ENSG00000113522	RAD50	1187	518	1163	1074	1045	981
ENSG00000113525	IL5	0	0	1	0	2	0
ENSG00000113532	ST8SIA4	749	299	723	715	771	678
ENSG00000113552	GNPDA1	1122	376	1198	1113	805	702
ENSG00000113555	PCDH12	12	1	19	19	13	12
ENSG00000113558	SKP1	1265	609	1629	1189	1122	1055
ENSG00000113569	NUP155	76	36	71	90	90	96
ENSG00000113575	PPP2CA	918	388	1104	926	785	715
ENSG00000113578	FGF1	0	0	0	0	0	0
ENSG00000113580	NR3C1	850	381	959	732	888	722
ENSG00000113583	C5orf15	7	11	10	24	7	6
ENSG00000113593	PPWD1	59	27	46	77	49	43
ENSG00000113594	LIFR	0	0	0	0	0	0
ENSG00000113595	TRIM23	116	34	88	75	97	83
ENSG00000113597	TRAPPC13	11	5	19	15	12	9
ENSG00000113600	C9	0	0	0	0	0	0
ENSG00000113615	SEC24A	67	26	49	65	84	74
ENSG00000113621	TXNDC15	156	121	206	182	106	98
ENSG00000113638	TTC33	75	26	60	61	76	54
ENSG00000113643	RARS	1413	671	1394	1599	1289	1164
ENSG00000113645	WWC1	211	71	226	198	228	169
ENSG00000113648	H2AFY	6674	2814	6721	3833	4602	3933
ENSG00000113649	TCERG1	1526	705	1523	1391	1211	1120
ENSG00000113657	DPYSL3	128	87	111	136	98	74
ENSG00000113658	SMAD5	332	163	358	328	266	226
ENSG00000113712	CSNK1A1	742	334	707	603	665	633
ENSG00000113716	HMGXB3	119	43	132	102	108	97
ENSG00000113719	ERGIC1	899	500	830	669	791	672
ENSG00000113721	PDGFRB	33	28	27	25	19	20
ENSG00000113722	CDX1	6	1	3	4	1	2
ENSG00000113732	ATP6V0E1	1456	793	1739	1357	694	848
ENSG00000113734	BNIP1	59	23	61	98	81	31
ENSG00000113739	STC2	4	1	5	12	7	12
ENSG00000113742	CPEB4	146	49	135	121	120	103
ENSG00000113749	HRH2	131	84	159	91	133	94
ENSG00000113758	DBN1	406	207	417	343	329	300
ENSG00000113761	ZNF346	631	233	722	711	793	538
ENSG00000113763	UNC5A	49	15	34	4	16	5
ENSG00000113790	EHHADH	84	40	102	82	73	70
ENSG00000113805	CNTN3	0	0	0	0	0	0
ENSG00000113810	SMC4	2280	891	2015	2112	2177	1798
ENSG00000113812	ACTR8	463	249	502	426	356	347
ENSG00000113838	TBCCD1	26	5	19	10	14	17
ENSG00000113845	TIMMDC1	734	492	793	790	605	526
ENSG00000113851	CRBN	154	75	169	174	138	126
ENSG00000113889	KNG1	1	0	0	1	2	2
ENSG00000113905	HRG	1	0	0	0	1	0
ENSG00000113916	BCL6	97	34	101	88	83	63
ENSG00000113924	HGD	4	4	7	2	8	2
ENSG00000113946	CLDN16	1	1	1	0	0	0
ENSG00000113966	ARL6	9	0	9	4	4	11
ENSG00000113971	NPHP3	91	46	115	94	131	109
ENSG00000114013	CD86	213	95	177	16	26	18
ENSG00000114019	AMOTL2	0	0	0	0	0	0
ENSG00000114021	NIT2	204	138	281	304	205	216
ENSG00000114023	FAM162A	571	321	624	1376	749	559
ENSG00000114026	OGG1	131	78	133	100	87	77
ENSG00000114030	KPNA1	535	172	521	414	500	390
ENSG00000114054	PCCB	181	93	187	260	191	190
ENSG00000114062	UBE3A	953	451	1014	943	894	719
ENSG00000114098	ARMC8	100	53	122	94	85	82
ENSG00000114107	CEP70	67	32	98	90	108	83
ENSG00000114113	RBP2	0	0	0	0	0	0
ENSG00000114115	RBP1	3	1	0	1	0	0
ENSG00000114120	SLC25A36	957	452	962	938	975	795
ENSG00000114124	GRK7	0	0	0	0	0	0
ENSG00000114125	RNF7	686	307	670	507	603	502
ENSG00000114126	TFDP2	292	107	305	289	286	257
ENSG00000114127	XRN1	700	333	693	676	562	552
ENSG00000114166	KAT2B	31	16	24	23	23	24
ENSG00000114200	BCHE	0	0	0	0	0	0
ENSG00000114204	SERPINI2	141	45	124	86	116	113
ENSG00000114209	PDCD10	732	300	721	787	737	601
ENSG00000114248	LRRC31	0	0	0	0	2	0
ENSG00000114251	WNT5A	5	0	0	1	4	1
ENSG00000114268	PFKFB4	192	103	134	250	227	163
ENSG00000114270	COL7A1	158	49	157	113	164	107
ENSG00000114279	FGF12	8	0	4	1	9	4
ENSG00000114302	PRKAR2A	2264	861	2373	1911	1964	1580
ENSG00000114315	HES1	1	0	0	2	0	0
ENSG00000114316	USP4	234	125	272	207	178	176
ENSG00000114331	ACAP2	633	261	601	635	552	458
ENSG00000114346	ECT2	102	43	107	105	105	86
ENSG00000114349	GNAT1	1	0	0	0	0	0
ENSG00000114353	GNAI2	2950	1127	2980	2168	2037	1737
ENSG00000114354	TFG	469	298	668	695	385	444
ENSG00000114374	USP9Y	0	0	0	1	0	1
ENSG00000114378	HYAL1	58	16	80	23	35	24
ENSG00000114383	TUSC2	697	319	793	557	514	445
ENSG00000114388	NPRL2	434	201	510	366	418	364
ENSG00000114391	RPL24	4646	2039	5010	4273	3949	3496
ENSG00000114395	CYB561D2	29	45	58	45	18	31
ENSG00000114405	C3orf14	1	0	0	0	0	0
ENSG00000114416	FXR1	3693	2113	3830	4348	2942	2825
ENSG00000114423	CBLB	36	25	29	45	35	25
ENSG00000114439	BBX	537	214	523	527	477	431
ENSG00000114446	IFT57	363	162	392	642	690	603
ENSG00000114450	GNB4	134	53	100	83	107	88
ENSG00000114455	HHLA2	6	5	9	25	14	14
ENSG00000114473	IQCG	86	34	76	48	51	40
ENSG00000114480	GBE1	143	179	170	299	202	236
ENSG00000114487	MORC1	2	2	6	6	3	2
ENSG00000114491	UMPS	483	219	485	373	413	308
ENSG00000114503	NCBP2	1567	764	1613	1397	1409	1157
ENSG00000114520	SNX4	359	165	340	363	321	281
ENSG00000114529	C3orf52	1	1	0	0	1	0
ENSG00000114541	FRMD4B	463	186	483	339	273	285
ENSG00000114544	SLC41A3	40	57	69	67	18	38
ENSG00000114547	ROPN1B	0	0	0	0	0	0
ENSG00000114554	PLXNA1	134	52	108	164	129	123
ENSG00000114573	ATP6V1A	311	155	308	229	222	202
ENSG00000114626	ABTB1	1255	453	1226	642	957	637
ENSG00000114631	PODXL2	1	1	0	0	0	1
ENSG00000114638	UPK1B	0	0	1	0	1	2
ENSG00000114646	CSPG5	0	5	1	1	2	2
ENSG00000114648	KLHL18	37	21	48	32	26	28
ENSG00000114650	SCAP	1549	490	2039	1745	1103	1097
ENSG00000114654	EFCC1	0	0	2	1	0	0
ENSG00000114656	KIAA1257	37	17	32	30	23	27
ENSG00000114670	NEK11	24	14	18	11	20	21
ENSG00000114686	MRPL3	724	431	918	1053	690	643
ENSG00000114698	PLSCR4	0	0	0	0	0	0
ENSG00000114735	HEMK1	514	167	538	399	720	460
ENSG00000114737	CISH	25	13	12	34	25	21
ENSG00000114738	MAPKAPK3	885	460	1050	1152	886	802
ENSG00000114739	ACVR2B	281	124	291	220	267	246
ENSG00000114742	WDR48	129	66	123	137	96	98
ENSG00000114744	COMMD2	167	75	165	144	155	114
ENSG00000114745	GORASP1	30	23	50	52	22	18
ENSG00000114757	PEX5L	8	1	7	2	9	5
ENSG00000114767	RRP9	146	73	154	155	152	119
ENSG00000114770	ABCC5	416	324	631	663	302	361
ENSG00000114771	AADAC	0	0	0	0	0	0
ENSG00000114779	ABHD14B	4712	1652	4929	3496	5387	3679
ENSG00000114784	EIF1B	122	97	153	150	105	117
ENSG00000114786	ABHD14A-ACY1	1	0	1	0	0	0
ENSG00000114790	ARHGEF26	48	10	27	20	51	23
ENSG00000114796	KLHL24	316	179	340	284	303	232
ENSG00000114805	PLCH1	1	0	1	2	0	0
ENSG00000114812	VIPR1	4	2	2	2	3	1
ENSG00000114841	DNAH1	56	17	47	49	53	32
ENSG00000114850	SSR3	2251	1568	2520	2768	2111	2002
ENSG00000114853	ZBTB47	363	165	420	234	315	249
ENSG00000114854	TNNC1	3	0	1	0	1	0
ENSG00000114857	NKTR	1787	747	1695	1362	1289	1074
ENSG00000114859	CLCN2	1	0	0	0	0	0
ENSG00000114861	FOXP1	6185	2389	6341	5116	5544	4392
ENSG00000114867	EIF4G1	9708	3688	10123	6902	8506	6689
ENSG00000114902	SPCS1	313	356	371	414	269	242
ENSG00000114904	NEK4	65	29	63	60	47	52
ENSG00000114923	SLC4A3	5	3	19	2	7	1
ENSG00000114933	INO80D	235	90	185	146	183	169
ENSG00000114942	EEF1B2	1078	852	1109	1244	1203	814
ENSG00000114948	ADAM23	1	0	0	2	2	1
ENSG00000114956	DGUOK	937	397	1021	891	778	651
ENSG00000114978	MOB1A	296	171	302	226	212	187
ENSG00000114982	KANSL3	1512	685	1842	1561	1342	1196
ENSG00000114988	LMAN2L	143	87	199	101	140	108
ENSG00000114993	RTKN	41	12	38	24	20	26
ENSG00000114999	TTL	322	127	328	386	314	285
ENSG00000115008	IL1A	0	1	0	0	0	0
ENSG00000115009	CCL20	3	0	0	3	0	1
ENSG00000115020	PIKFYVE	397	155	362	320	346	302
ENSG00000115041	KCNIP3	0	0	0	0	0	0
ENSG00000115042	FAHD2A	118	43	127	88	165	102
ENSG00000115053	NCL	19849	7542	19828	19606	18735	16286
ENSG00000115073	ACTR1B	703	404	897	1037	630	586
ENSG00000115084	SLC35F5	37	22	51	40	45	26
ENSG00000115085	ZAP70	0	0	0	0	2	0
ENSG00000115091	ACTR3	567	327	631	562	553	452
ENSG00000115107	STEAP3	19	22	31	17	10	15
ENSG00000115109	EPB41L5	1	2	0	1	1	2
ENSG00000115112	TFCP2L1	1	0	0	2	0	1
ENSG00000115129	TP53I3	63	17	55	19	26	24
ENSG00000115137	DNAJC27	50	25	59	31	53	22
ENSG00000115138	POMC	0	0	0	0	0	0
ENSG00000115145	STAM2	70	27	97	93	65	64
ENSG00000115155	OTOF	185	59	194	76	50	68
ENSG00000115159	GPD2	162	130	224	223	145	135
ENSG00000115163	CENPA	63	38	76	80	65	51
ENSG00000115165	CYTIP	304	87	259	184	228	188
ENSG00000115170	ACVR1	3	0	3	4	0	0
ENSG00000115183	TANC1	18	13	15	25	13	9
ENSG00000115194	SLC30A3	1	1	0	1	0	0
ENSG00000115204	MPV17	528	175	522	355	490	396
ENSG00000115207	GTF3C2	455	208	479	283	438	334
ENSG00000115211	EIF2B4	965	456	1053	646	719	696
ENSG00000115216	NRBP1	5469	2170	5929	3789	5547	4200
ENSG00000115221	ITGB6	0	0	0	0	0	1
ENSG00000115226	FNDC4	0	0	0	0	0	0
ENSG00000115232	ITGA4	192	84	183	206	196	173
ENSG00000115233	PSMD14	863	409	880	1201	1053	888
ENSG00000115234	SNX17	1752	750	1922	1263	1718	1234
ENSG00000115239	ASB3	27	8	34	53	35	17
ENSG00000115241	PPM1G	5678	2542	6303	6255	4961	4548
ENSG00000115252	PDE1A	0	0	0	0	1	0
ENSG00000115255	REEP6	2	7	12	4	10	7
ENSG00000115257	PCSK4	137	57	134	113	220	133
ENSG00000115263	GCG	0	0	0	0	0	0
ENSG00000115266	APC2	4	1	6	4	3	0
ENSG00000115267	IFIH1	21	10	18	25	15	19
ENSG00000115268	RPS15	9172	4501	10800	7651	7743	6307
ENSG00000115271	GCA	103	76	106	106	84	87
ENSG00000115274	INO80B	1254	594	1473	890	1077	1046
ENSG00000115275	MOGS	272	137	309	240	240	194
ENSG00000115282	TTC31	480	159	435	310	361	352
ENSG00000115286	NDUFS7	11	9	12	12	6	4
ENSG00000115289	PCGF1	51	32	64	53	55	41
ENSG00000115290	GRB14	0	0	0	0	0	0
ENSG00000115295	CLIP4	18	7	19	18	20	24
ENSG00000115297	TLX2	0	0	0	0	0	0
ENSG00000115306	SPTBN1	372	128	380	471	500	427
ENSG00000115307	AUP1	7728	2630	8144	5284	8483	5488
ENSG00000115310	RTN4	2494	1559	2666	2338	2413	2146
ENSG00000115317	HTRA2	5	3	2	4	5	4
ENSG00000115318	LOXL3	15	6	16	4	10	5
ENSG00000115325	DOK1	397	290	538	763	291	347
ENSG00000115339	GALNT3	12	11	9	7	8	14
ENSG00000115350	POLE4	833	389	911	496	728	546
ENSG00000115353	TACR1	1	0	1	0	1	0
ENSG00000115355	CCDC88A	855	381	778	732	657	574
ENSG00000115361	ACADL	0	0	0	0	0	0
ENSG00000115363	EVA1A	0	0	0	0	0	0
ENSG00000115364	MRPL19	36	33	67	73	36	39
ENSG00000115365	LANCL1	313	134	307	429	371	297
ENSG00000115368	WDR75	158	60	159	165	193	113
ENSG00000115380	EFEMP1	0	0	1	0	0	0
ENSG00000115386	REG1A	0	0	0	0	0	0
ENSG00000115392	FANCL	201	50	224	152	208	120
ENSG00000115414	FN1	111	40	120	75	93	63
ENSG00000115415	STAT1	448	229	491	483	423	383
ENSG00000115419	GLS	402	178	484	437	303	311
ENSG00000115421	PAPOLG	120	55	124	121	104	106
ENSG00000115423	DNAH6	1	0	3	4	3	1
ENSG00000115425	PECR	62	30	68	100	95	96
ENSG00000115446	UNC50	23	9	31	24	17	27
ENSG00000115457	IGFBP2	0	3	0	2	2	3
ENSG00000115459	ELMOD3	60	33	90	47	57	52
ENSG00000115461	IGFBP5	3	0	1	2	0	1
ENSG00000115464	USP34	242	100	199	190	221	152
ENSG00000115468	EFHD1	1	0	0	0	0	1
ENSG00000115474	KCNJ13	3	0	1	1	2	2
ENSG00000115484	CCT4	239	99	274	255	255	220
ENSG00000115486	GGCX	125	60	147	159	114	85
ENSG00000115488	NEU2	0	0	0	0	0	0
ENSG00000115504	EHBP1	142	61	113	96	97	73
ENSG00000115507	OTX1	31	12	44	53	40	41
ENSG00000115514	TXNDC9	74	39	83	59	70	61
ENSG00000115520	COQ10B	82	39	83	94	81	74
ENSG00000115523	GNLY	7	3	3	4	2	2
ENSG00000115524	SF3B1	964	482	984	862	840	739
ENSG00000115525	ST3GAL5	29	13	33	29	24	19
ENSG00000115526	CHST10	364	128	389	289	321	263
ENSG00000115539	PDCL3	76	47	73	117	96	83
ENSG00000115540	MOB4	298	203	436	448	232	258
ENSG00000115541	HSPE1	277	121	324	381	356	265
ENSG00000115548	KDM3A	195	120	167	214	168	131
ENSG00000115556	PLCD4	54	28	46	40	23	24
ENSG00000115561	CHMP3	1820	637	1792	1347	1470	1042
ENSG00000115568	ZNF142	149	54	156	143	105	108
ENSG00000115590	IL1R2	4	2	6	3	1	3
ENSG00000115592	PRKAG3	0	0	0	0	0	0
ENSG00000115593	SMYD1	0	0	0	0	0	0
ENSG00000115594	IL1R1	1	0	1	2	1	1
ENSG00000115596	WNT6	274	95	250	218	278	197
ENSG00000115598	IL1RL2	0	0	0	0	0	0
ENSG00000115602	IL1RL1	0	0	0	0	0	0
ENSG00000115604	IL18R1	8	0	8	4	3	3
ENSG00000115607	IL18RAP	0	1	0	0	0	0
ENSG00000115616	SLC9A2	1	0	0	1	0	0
ENSG00000115641	FHL2	30	20	25	21	32	29
ENSG00000115648	MLPH	0	0	0	2	0	0
ENSG00000115649	CNPPD1	596	301	672	517	473	395
ENSG00000115652	UXS1	3439	1109	3748	3630	2986	2500
ENSG00000115657	ABCB6	4	0	5	1	0	0
ENSG00000115661	STK16	1239	568	1570	1206	1383	983
ENSG00000115665	SLC5A7	0	0	0	0	0	0
ENSG00000115677	HDLBP	648	353	591	677	511	438
ENSG00000115685	PPP1R7	990	404	1087	962	1187	920
ENSG00000115687	PASK	46	33	66	67	64	59
ENSG00000115694	STK25	760	468	853	902	560	521
ENSG00000115705	TPO	0	0	0	0	0	0
ENSG00000115718	PROC	0	0	1	0	2	0
ENSG00000115738	ID2	87	30	77	37	55	25
ENSG00000115750	TAF1B	292	128	286	248	234	234
ENSG00000115756	HPCAL1	3248	1244	2922	3336	2729	2160
ENSG00000115758	ODC1	1522	543	1549	1092	1560	1290
ENSG00000115760	BIRC6	167	70	139	163	127	122
ENSG00000115761	NOL10	327	152	332	212	241	240
ENSG00000115762	PLEKHB2	513	306	611	548	464	463
ENSG00000115806	GORASP2	248	91	283	231	225	164
ENSG00000115808	STRN	196	84	239	254	215	180
ENSG00000115816	CEBPZ	130	97	135	169	107	119
ENSG00000115825	PRKD3	234	88	230	183	229	161
ENSG00000115827	DCAF17	205	79	241	225	232	202
ENSG00000115828	QPCT	15	8	9	15	9	11
ENSG00000115839	RAB3GAP1	764	313	776	695	815	610
ENSG00000115840	SLC25A12	33	20	51	49	32	33
ENSG00000115841	RMDN2	10	6	12	6	8	7
ENSG00000115844	DLX2	5	2	11	40	22	14
ENSG00000115850	LCT	0	0	0	0	0	2
ENSG00000115866	DARS	3405	1840	3433	3701	3373	2911
ENSG00000115875	SRSF7	2063	794	2488	1997	2122	1755
ENSG00000115884	SDC1	0	0	0	0	0	0
ENSG00000115896	PLCL1	0	0	0	0	1	0
ENSG00000115902	SLC1A4	805	400	903	775	681	628
ENSG00000115904	SOS1	66	39	54	72	49	48
ENSG00000115919	KYNU	69	51	62	79	53	37
ENSG00000115935	WIPF1	658	329	722	599	591	479
ENSG00000115942	ORC2	201	106	222	210	211	172
ENSG00000115944	COX7A2L	274	316	363	470	195	235
ENSG00000115946	PNO1	143	64	187	181	142	139
ENSG00000115947	ORC4	191	83	171	172	189	148
ENSG00000115956	PLEK	650	266	627	532	608	530
ENSG00000115963	RND3	0	0	1	0	0	0
ENSG00000115966	ATF2	183	50	129	113	196	121
ENSG00000115970	THADA	452	232	535	531	313	362
ENSG00000115977	AAK1	748	259	729	569	596	472
ENSG00000115993	TRAK2	164	62	151	127	97	93
ENSG00000115998	C2orf42	19	6	33	22	26	15
ENSG00000116001	TIA1	576	206	531	348	451	361
ENSG00000116005	PCYOX1	371	194	384	438	349	341
ENSG00000116014	KISS1R	0	0	1	0	1	0
ENSG00000116016	EPAS1	0	1	2	0	2	0
ENSG00000116017	ARID3A	6817	2680	7293	5027	7531	5435
ENSG00000116030	SUMO1	132	85	151	106	106	117
ENSG00000116031	CD207	0	0	0	0	0	0
ENSG00000116032	GRIN3B	0	0	0	0	0	0
ENSG00000116035	VAX2	0	0	0	0	0	0
ENSG00000116039	ATP6V1B1	0	0	0	0	0	0
ENSG00000116044	NFE2L2	462	184	393	297	375	282
ENSG00000116062	MSH6	348	98	257	257	258	237
ENSG00000116095	PLEKHA3	279	140	365	317	264	261
ENSG00000116096	SPR	118	76	168	146	76	94
ENSG00000116106	EPHA4	1	0	0	0	0	0
ENSG00000116117	PARD3B	0	0	0	0	0	1
ENSG00000116120	FARSB	558	295	726	888	583	550
ENSG00000116127	ALMS1	161	71	197	137	119	123
ENSG00000116128	BCL9	1	0	0	0	0	0
ENSG00000116132	PRRX1	0	0	0	0	1	0
ENSG00000116133	DHCR24	1842	1357	2716	2581	1362	1759
ENSG00000116138	DNAJC16	380	185	393	358	270	216
ENSG00000116141	MARK1	0	0	0	0	0	0
ENSG00000116147	TNR	3	0	0	0	0	1
ENSG00000116151	MORN1	3	1	4	9	5	10
ENSG00000116157	GPX7	117	133	181	184	87	100
ENSG00000116161	CACYBP	1031	460	1173	907	867	754
ENSG00000116171	SCP2	285	113	211	224	205	192
ENSG00000116176	TPSG1	1	0	0	0	0	0
ENSG00000116183	PAPPA2	5	4	4	8	8	8
ENSG00000116191	RALGPS2	124	73	150	202	101	97
ENSG00000116194	ANGPTL1	0	0	0	1	0	0
ENSG00000116198	CEP104	398	154	402	283	299	276
ENSG00000116199	FAM20B	360	161	326	331	271	254
ENSG00000116205	TCEANC2	194	90	217	164	167	153
ENSG00000116209	TMEM59	275	242	284	253	277	197
ENSG00000116212	LRRC42	231	120	394	634	277	312
ENSG00000116213	WRAP73	13	17	20	27	7	7
ENSG00000116218	NPHS2	1	0	0	0	1	0
ENSG00000116221	MRPL37	1005	625	1130	1031	1112	932
ENSG00000116237	ICMT	86	41	75	77	46	55
ENSG00000116251	RPL22	1966	1390	2252	1963	1572	1427
ENSG00000116254	CHD5	2	1	0	4	2	0
ENSG00000116260	QSOX1	5105	2317	5202	4802	4611	3583
ENSG00000116266	STXBP3	77	31	56	68	85	48
ENSG00000116273	PHF13	38	60	82	104	42	46
ENSG00000116285	ERRFI1	2	1	3	1	6	1
ENSG00000116288	PARK7	2251	922	2202	1727	1968	1566
ENSG00000116299	KIAA1324	1	1	3	3	2	1
ENSG00000116329	OPRD1	0	0	0	0	0	0
ENSG00000116337	AMPD2	587	257	717	634	564	447
ENSG00000116350	SRSF4	1032	390	925	853	882	798
ENSG00000116353	MECR	264	90	265	243	252	208
ENSG00000116396	KCNC4	82	38	117	76	71	58
ENSG00000116406	EDEM3	512	205	528	489	423	348
ENSG00000116455	WDR77	196	62	220	138	145	118
ENSG00000116459	ATP5F1	459	320	646	678	325	440
ENSG00000116473	RAP1A	315	157	259	256	320	230
ENSG00000116478	HDAC1	4578	1794	4714	3517	3775	3145
ENSG00000116489	CAPZA1	1322	491	1305	1307	1217	995
ENSG00000116497	S100PBP	809	350	891	695	635	498
ENSG00000116514	RNF19B	36	11	31	12	29	32
ENSG00000116521	SCAMP3	639	210	694	494	564	491
ENSG00000116525	TRIM62	7	5	7	11	5	9
ENSG00000116539	ASH1L	473	196	408	348	360	229
ENSG00000116544	DLGAP3	0	1	0	2	2	1
ENSG00000116560	SFPQ	4608	2293	4800	3971	3337	2834
ENSG00000116574	RHOU	526	188	525	340	322	276
ENSG00000116580	GON4L	300	134	311	308	251	201
ENSG00000116584	ARHGEF2	334	304	360	358	407	351
ENSG00000116586	LAMTOR2	5284	1842	6325	3780	4988	3790
ENSG00000116604	MEF2D	730	955	967	1127	707	698
ENSG00000116641	DOCK7	38	12	34	43	41	41
ENSG00000116649	SRM	3487	1157	3880	2879	3802	2787
ENSG00000116652	DLEU2L	2	1	5	2	5	5
ENSG00000116661	FBXO2	3	2	4	0	3	1
ENSG00000116663	FBXO6	18	5	13	14	14	8
ENSG00000116667	C1orf21	117	101	129	215	129	132
ENSG00000116668	SWT1	20	18	17	18	15	20
ENSG00000116670	MAD2L2	739	279	821	645	867	712
ENSG00000116675	DNAJC6	2	0	0	0	2	1
ENSG00000116678	LEPR	67	25	59	56	66	41
ENSG00000116679	IVNS1ABP	1376	762	1690	1732	1414	1310
ENSG00000116685	KIAA2013	698	651	1018	1352	512	491
ENSG00000116688	MFN2	282	147	355	352	177	214
ENSG00000116690	PRG4	3	2	3	2	0	1
ENSG00000116691	MIIP	3984	1181	3862	2243	3605	2592
ENSG00000116698	SMG7	554	369	642	494	458	408
ENSG00000116701	NCF2	315	173	207	144	167	116
ENSG00000116703	PDC	0	0	0	0	0	0
ENSG00000116704	SLC35D1	116	57	107	89	98	81
ENSG00000116711	PLA2G4A	15	6	15	24	12	10
ENSG00000116717	GADD45A	414	130	361	374	476	326
ENSG00000116721	PRAMEF1	0	0	0	0	0	0
ENSG00000116726	PRAMEF12	0	0	0	0	0	0
ENSG00000116729	WLS	1	0	5	3	0	8
ENSG00000116731	PRDM2	720	316	686	549	508	412
ENSG00000116741	RGS2	42	14	34	26	14	20
ENSG00000116745	RPE65	0	0	0	0	0	0
ENSG00000116747	TROVE2	1400	530	1345	1185	1392	1044
ENSG00000116748	AMPD1	0	0	0	1	0	0
ENSG00000116750	UCHL5	4611	1421	4459	3865	5197	3630
ENSG00000116752	BCAS2	105	67	138	100	93	80
