id	sym	T98G_KO1	T98G_KO2	T98G_KO3	T98G_WT1	T98G_WT2	T98G_WT3
ENSG00000110048	OSBP	802	809	687	782	874	806
ENSG00000110057	UNC93B1	213	256	213	253	237	221
ENSG00000110060	PUS3	191	223	176	188	225	182
ENSG00000110063	DCPS	286	278	284	296	295	294
ENSG00000110074	FOXRED1	335	399	414	412	374	384
ENSG00000110075	PPP6R3	1536	1599	1380	1641	1656	1638
ENSG00000110076	NRXN2	0	0	0	0	2	0
ENSG00000110077	MS4A6A	0	0	0	0	0	0
ENSG00000110079	MS4A4A	1	0	1	2	1	2
ENSG00000110080	ST3GAL4	332	361	392	350	370	287
ENSG00000110090	CPT1A	742	778	733	859	901	797
ENSG00000110092	CCND1	2033	2037	2093	2447	2589	2654
ENSG00000110104	CCDC86	1642	1731	1657	1380	1437	1473
ENSG00000110107	PRPF19	1717	1909	1912	1812	1775	1702
ENSG00000110108	TMEM109	1877	2006	1959	1671	1838	1798
ENSG00000110148	CCKBR	0	0	0	0	0	0
ENSG00000110169	HPX	1	3	2	3	3	7
ENSG00000110171	TRIM3	148	124	138	153	149	157
ENSG00000110172	CHORDC1	1014	1060	910	1078	1055	1007
ENSG00000110195	FOLR1	4	4	2	12	5	2
ENSG00000110200	ANAPC15	328	334	317	325	313	302
ENSG00000110203	FOLR3	0	0	0	0	0	1
ENSG00000110218	PANX1	507	499	417	423	496	471
ENSG00000110237	ARHGEF17	810	877	846	963	1000	975
ENSG00000110243	APOA5	0	0	0	0	0	0
ENSG00000110244	APOA4	0	0	0	0	0	0
ENSG00000110245	APOC3	0	0	0	0	1	0
ENSG00000110274	CEP164	425	472	466	548	537	484
ENSG00000110315	RNF141	532	545	465	573	544	542
ENSG00000110318	CEP126	53	56	42	78	91	87
ENSG00000110321	EIF4G2	14604	14541	13008	13602	14700	14604
ENSG00000110324	IL10RA	0	0	0	0	0	0
ENSG00000110328	GALNT18	57	56	71	52	41	39
ENSG00000110330	BIRC2	1855	1810	1662	1885	1956	2018
ENSG00000110344	UBE4A	1192	1110	1027	1012	1200	1203
ENSG00000110367	DDX6	1535	1364	1283	1403	1682	1698
ENSG00000110375	UPK2	49	60	50	58	94	56
ENSG00000110395	CBL	906	880	870	1026	1294	1267
ENSG00000110422	HIPK3	522	561	480	493	487	570
ENSG00000110427	KIAA1549L	131	159	119	253	260	260
ENSG00000110429	FBXO3	256	329	282	301	355	328
ENSG00000110435	PDHX	841	868	885	843	880	775
ENSG00000110436	SLC1A2	3	2	2	2	1	1
ENSG00000110442	COMMD9	490	585	514	519	564	522
ENSG00000110446	SLC15A3	211	213	228	181	209	196
ENSG00000110448	CD5	0	0	0	0	0	0
ENSG00000110455	ACCS	22	15	21	25	16	18
ENSG00000110484	SCGB2A2	0	0	0	0	0	0
ENSG00000110492	MDK	87	62	84	135	105	122
ENSG00000110497	AMBRA1	328	320	312	347	360	318
ENSG00000110514	MADD	477	555	493	545	594	597
ENSG00000110536	PTPMT1	380	413	353	389	447	418
ENSG00000110583	NAA40	536	629	577	663	711	609
ENSG00000110619	CARS	114	89	92	107	123	109
ENSG00000110628	SLC22A18	8	11	7	7	20	12
ENSG00000110651	CD81	1513	1647	1706	1669	1779	1710
ENSG00000110660	SLC35F2	412	477	436	455	487	469
ENSG00000110665	C11orf21	0	1	1	1	1	1
ENSG00000110675	ELMOD1	0	2	4	1	0	0
ENSG00000110680	CALCA	0	0	0	0	0	0
ENSG00000110693	SOX6	3	13	7	11	14	8
ENSG00000110696	C11orf58	1883	2020	1847	2011	2086	1893
ENSG00000110697	PITPNM1	360	418	437	428	424	399
ENSG00000110700	RPS13	4032	4101	3966	3853	4417	3997
ENSG00000110711	AIP	181	190	192	252	231	224
ENSG00000110713	NUP98	2178	2184	2066	2149	2356	2213
ENSG00000110717	NDUFS8	716	820	776	875	790	755
ENSG00000110719	TCIRG1	401	446	462	544	469	444
ENSG00000110721	CHKA	316	329	300	428	376	362
ENSG00000110723	EXPH5	0	1	2	1	1	5
ENSG00000110756	HPS5	279	247	279	345	328	310
ENSG00000110768	GTF2H1	511	545	475	540	502	560
ENSG00000110777	POU2AF1	0	0	0	0	0	0
ENSG00000110786	PTPN5	0	0	0	0	0	0
ENSG00000110799	VWF	2	4	2	2	1	1
ENSG00000110801	PSMD9	86	107	84	102	114	91
ENSG00000110811	P3H3	229	284	247	333	308	269
ENSG00000110841	PPFIBP1	560	520	442	641	693	717
ENSG00000110844	PRPF40B	114	113	111	143	147	137
ENSG00000110848	CD69	0	0	0	0	0	0
ENSG00000110851	PRDM4	260	269	238	246	247	246
ENSG00000110852	CLEC2B	135	187	146	142	122	143
ENSG00000110871	COQ5	202	220	211	256	269	212
ENSG00000110876	SELPLG	7	12	19	11	13	6
ENSG00000110880	CORO1C	2286	2550	2250	2802	2891	2706
ENSG00000110881	ASIC1	102	89	84	124	132	123
ENSG00000110887	DAO	0	0	0	1	0	0
ENSG00000110888	CAPRIN2	148	178	150	213	235	257
ENSG00000110900	TSPAN11	2	0	1	2	2	0
ENSG00000110906	KCTD10	959	978	987	1065	1094	1158
ENSG00000110911	SLC11A2	322	273	288	342	293	324
ENSG00000110917	MLEC	2389	2548	2160	2458	2581	2497
ENSG00000110921	MVK	85	93	91	125	123	115
ENSG00000110925	CSRNP2	301	264	317	297	349	293
ENSG00000110931	CAMKK2	342	332	330	301	333	298
ENSG00000110934	BIN2	0	0	0	0	0	1
ENSG00000110944	IL23A	4	5	3	3	1	2
ENSG00000110958	PTGES3	2996	3343	3079	3194	3191	2946
ENSG00000110975	SYT10	0	0	0	0	0	0
ENSG00000110987	BCL7A	33	24	38	57	37	44
ENSG00000111011	RSRC2	510	507	498	538	534	513
ENSG00000111012	CYP27B1	35	25	39	36	48	35
ENSG00000111046	MYF6	0	0	0	0	0	0
ENSG00000111049	MYF5	0	0	0	0	0	0
ENSG00000111052	LIN7A	2	1	0	4	0	2
ENSG00000111057	KRT18	1317	1402	1350	1692	1826	1494
ENSG00000111058	ACSS3	2	3	7	6	2	2
ENSG00000111077	TNS2	506	564	495	663	627	556
ENSG00000111087	GLI1	27	18	17	28	22	37
ENSG00000111110	PPM1H	48	53	53	46	44	40
ENSG00000111142	METAP2	1553	1598	1484	1606	1562	1513
ENSG00000111144	LTA4H	564	522	476	738	654	552
ENSG00000111145	ELK3	555	572	514	629	628	635
ENSG00000111181	SLC6A12	0	0	0	1	1	0
ENSG00000111186	WNT5B	356	490	500	366	421	352
ENSG00000111196	MAGOHB	318	309	284	318	317	311
ENSG00000111199	TRPV4	0	0	0	1	0	0
ENSG00000111203	ITFG2	646	721	679	734	746	673
ENSG00000111206	FOXM1	2843	2871	2898	2675	2945	2860
ENSG00000111215	PRR4	0	0	0	0	0	0
ENSG00000111218	PRMT8	0	0	0	0	0	0
ENSG00000111224	PARP11	101	109	86	96	99	116
ENSG00000111229	ARPC3	1076	1066	955	1142	1259	1069
ENSG00000111231	GPN3	213	275	237	281	247	230
ENSG00000111237	VPS29	378	380	361	426	462	421
ENSG00000111241	FGF6	0	0	0	0	0	0
ENSG00000111245	MYL2	0	0	0	0	0	1
ENSG00000111247	RAD51AP1	483	503	496	446	426	437
ENSG00000111249	CUX2	0	0	0	1	0	1
ENSG00000111252	SH2B3	719	690	688	760	750	807
ENSG00000111254	AKAP3	0	2	0	2	0	2
ENSG00000111261	MANSC1	12	16	14	22	23	12
ENSG00000111262	KCNA1	0	0	0	0	0	0
ENSG00000111266	DUSP16	148	124	114	138	135	128
ENSG00000111269	CREBL2	316	290	241	291	278	295
ENSG00000111271	ACAD10	137	127	176	139	150	139
ENSG00000111275	ALDH2	89	106	104	116	107	114
ENSG00000111276	CDKN1B	476	520	437	494	443	447
ENSG00000111291	GPRC5D	1	0	1	2	1	2
ENSG00000111300	NAA25	728	726	641	676	735	683
ENSG00000111305	GSG1	0	1	0	0	2	1
ENSG00000111319	SCNN1A	33	30	32	35	34	45
ENSG00000111321	LTBR	1303	1441	1450	1460	1418	1485
ENSG00000111325	OGFOD2	30	23	25	26	37	21
ENSG00000111328	CDK2AP1	572	585	646	655	744	650
ENSG00000111331	OAS3	703	699	656	647	708	698
ENSG00000111335	OAS2	124	110	104	112	94	121
ENSG00000111339	ART4	1	0	0	0	1	0
ENSG00000111341	MGP	16	7	8	6	3	3
ENSG00000111344	RASAL1	0	0	0	0	0	0
ENSG00000111348	ARHGDIB	159	114	129	240	247	258
ENSG00000111358	GTF2H3	448	476	458	468	470	432
ENSG00000111361	EIF2B1	676	691	687	659	731	668
ENSG00000111364	DDX55	272	294	271	350	339	336
ENSG00000111371	SLC38A1	2640	2637	2573	2002	2141	2247
ENSG00000111404	RERGL	0	0	0	0	0	0
ENSG00000111405	ENDOU	1	0	2	1	1	3
ENSG00000111412	C12orf49	350	370	292	329	367	360
ENSG00000111424	VDR	225	272	229	247	254	262
ENSG00000111432	FZD10	0	0	0	0	0	0
ENSG00000111445	RFC5	432	499	431	527	494	478
ENSG00000111450	STX2	213	226	210	252	226	224
ENSG00000111452	ADGRD1	0	0	0	0	0	1
ENSG00000111481	COPZ1	1629	1941	1690	1726	1840	1632
ENSG00000111490	TBC1D30	7	10	6	5	8	3
ENSG00000111530	CAND1	1522	1617	1527	1552	1674	1736
ENSG00000111536	IL26	0	0	0	0	0	0
ENSG00000111537	IFNG	0	0	0	0	0	0
ENSG00000111540	RAB5B	824	814	795	886	952	902
ENSG00000111554	MDM1	144	159	120	165	161	149
ENSG00000111581	NUP107	735	831	731	770	789	732
ENSG00000111596	CNOT2	647	635	595	635	612	628
ENSG00000111602	TIMELESS	567	571	561	581	639	618
ENSG00000111605	CPSF6	999	1064	1074	968	1038	1032
ENSG00000111615	KRR1	1387	1379	1242	1269	1371	1256
ENSG00000111639	MRPL51	968	1090	843	1045	1194	1047
ENSG00000111640	GAPDH	47491	51680	48369	43362	46266	42514
ENSG00000111641	NOP2	80	83	92	85	86	72
ENSG00000111642	CHD4	308	285	309	355	381	355
ENSG00000111644	ACRBP	1	1	0	1	1	0
ENSG00000111647	UHRF1BP1L	354	380	343	321	327	364
ENSG00000111652	COPS7A	485	543	512	419	592	492
ENSG00000111653	ING4	129	151	141	156	148	159
ENSG00000111664	GNB3	88	110	71	144	114	100
ENSG00000111665	CDCA3	797	808	815	825	895	832
ENSG00000111666	CHPT1	411	457	392	397	370	394
ENSG00000111667	USP5	915	982	966	982	1049	949
ENSG00000111669	TPI1	7846	8279	8278	7477	8317	7614
ENSG00000111670	GNPTAB	368	335	310	373	407	421
ENSG00000111671	SPSB2	89	70	126	121	100	109
ENSG00000111674	ENO2	308	363	331	406	450	404
ENSG00000111676	ATN1	2568	2706	2793	2830	2767	2575
ENSG00000111678	C12orf57	139	169	141	217	188	172
ENSG00000111679	PTPN6	2	3	0	1	0	1
ENSG00000111684	LPCAT3	386	386	367	403	413	408
ENSG00000111696	NT5DC3	195	191	197	242	252	265
ENSG00000111700	SLCO1B3	0	0	0	0	0	1
ENSG00000111701	APOBEC1	0	0	0	0	0	0
ENSG00000111704	NANOG	0	0	0	0	0	0
ENSG00000111707	SUDS3	426	405	324	422	424	379
ENSG00000111711	GOLT1B	561	622	613	606	593	644
ENSG00000111713	GYS2	0	0	0	0	0	0
ENSG00000111716	LDHB	838	815	898	736	828	736
ENSG00000111725	PRKAB1	154	206	170	167	200	192
ENSG00000111726	CMAS	263	304	241	284	283	260
ENSG00000111727	HCFC2	166	166	131	219	182	219
ENSG00000111728	ST8SIA1	2	3	3	0	2	3
ENSG00000111729	CLEC4A	0	0	0	0	0	0
ENSG00000111731	C2CD5	273	313	234	274	289	301
ENSG00000111732	AICDA	0	0	0	0	0	0
ENSG00000111737	RAB35	686	727	713	737	724	757
ENSG00000111752	PHC1	379	444	429	383	411	401
ENSG00000111775	COX6A1	914	991	985	919	1085	948
ENSG00000111783	RFX4	0	3	0	0	0	0
ENSG00000111785	RIC8B	117	125	117	133	133	136
ENSG00000111786	SRSF9	1032	1082	1030	1181	1181	1067
ENSG00000111790	FGFR1OP2	340	332	277	329	370	325
ENSG00000111796	KLRB1	0	0	0	0	0	0
ENSG00000111799	COL12A1	3568	3685	3483	3244	3616	4074
ENSG00000111801	BTN3A3	285	271	234	254	241	226
ENSG00000111802	TDP2	534	501	467	419	465	483
ENSG00000111816	FRK	7	13	9	5	9	5
ENSG00000111817	DSE	442	458	464	362	358	398
ENSG00000111832	RWDD1	299	296	315	299	285	316
ENSG00000111834	RSPH4A	0	0	0	2	0	1
ENSG00000111837	MAK	20	15	6	15	12	15
ENSG00000111843	TMEM14C	972	1158	1105	1122	1122	965
ENSG00000111845	PAK1IP1	437	484	421	392	388	380
ENSG00000111846	GCNT2	289	286	283	260	279	272
ENSG00000111850	SMIM8	17	14	16	19	29	22
ENSG00000111859	NEDD9	32	29	32	18	25	14
ENSG00000111860	CEP85L	81	77	73	81	84	80
ENSG00000111863	ADTRP	5	5	0	6	8	2
ENSG00000111875	ASF1A	345	317	285	322	335	276
ENSG00000111877	MCM9	110	99	98	98	107	90
ENSG00000111879	FAM184A	1	0	0	1	0	2
ENSG00000111880	RNGTT	280	254	233	289	278	275
ENSG00000111885	MAN1A1	32	32	30	20	27	20
ENSG00000111886	GABRR2	0	0	0	0	1	1
ENSG00000111897	SERINC1	680	727	582	776	781	825
ENSG00000111906	HDDC2	181	186	136	164	164	149
ENSG00000111907	TPD52L1	0	1	1	0	0	0
ENSG00000111911	HINT3	61	48	53	70	55	58
ENSG00000111912	NCOA7	279	264	257	242	274	254
ENSG00000111961	SASH1	172	230	201	262	269	268
ENSG00000111962	UST	156	150	138	170	164	198
ENSG00000111981	ULBP1	10	17	12	20	29	27
ENSG00000112029	FBXO5	455	444	382	364	440	430
ENSG00000112031	MTRF1L	195	200	192	215	229	216
ENSG00000112033	PPARD	538	669	583	726	677	685
ENSG00000112038	OPRM1	0	0	0	0	3	0
ENSG00000112039	FANCE	83	114	116	140	147	130
ENSG00000112041	TULP1	0	0	0	0	0	0
ENSG00000112053	SLC26A8	2	0	0	1	0	0
ENSG00000112062	MAPK14	576	587	532	613	671	585
ENSG00000112077	RHAG	0	0	0	0	0	1
ENSG00000112078	KCTD20	1209	1291	1249	1214	1197	1299
ENSG00000112079	STK38	694	655	616	669	748	691
ENSG00000112081	SRSF3	2782	3270	2886	2764	3002	2778
ENSG00000112096	SOD2	992	1112	1014	838	947	876
ENSG00000112110	MRPL18	575	624	520	542	608	598
ENSG00000112115	IL17A	0	0	0	0	0	0
ENSG00000112116	IL17F	0	0	0	0	0	0
ENSG00000112118	MCM3	1905	2180	2109	1956	2048	1917
ENSG00000112130	RNF8	170	180	182	171	194	157
ENSG00000112137	PHACTR1	8	10	9	14	7	10
ENSG00000112139	MDGA1	257	311	263	300	279	285
ENSG00000112144	ICK	535	527	501	477	509	521
ENSG00000112146	FBXO9	470	543	464	514	519	497
ENSG00000112149	CD83	25	21	22	45	35	37
ENSG00000112159	MDN1	506	474	469	502	582	650
ENSG00000112164	GLP1R	0	0	0	0	0	0
ENSG00000112167	SAYSD1	55	69	60	69	82	72
ENSG00000112175	BMP5	2	6	1	5	7	6
ENSG00000112182	BACH2	6	2	1	3	2	6
ENSG00000112183	RBM24	205	170	187	240	216	215
ENSG00000112186	CAP2	952	1050	937	1231	1173	1168
ENSG00000112195	TREML2	0	0	0	0	0	1
ENSG00000112200	ZNF451	489	489	470	451	500	482
ENSG00000112208	BAG2	730	734	667	719	669	709
ENSG00000112210	RAB23	294	279	291	292	382	275
ENSG00000112212	TSPO2	1	0	0	0	1	0
ENSG00000112214	FHL5	0	0	0	0	0	0
ENSG00000112218	GPR63	17	15	23	16	12	9
ENSG00000112232	KHDRBS2	0	0	0	0	0	0
ENSG00000112234	FBXL4	77	81	78	80	90	79
ENSG00000112237	CCNC	445	452	416	426	450	406
ENSG00000112238	PRDM13	0	0	0	0	0	0
ENSG00000112242	E2F3	436	448	442	434	441	430
ENSG00000112245	PTP4A1	0	0	1	0	0	0
ENSG00000112246	SIM1	0	0	0	0	1	0
ENSG00000112249	ASCC3	388	482	411	386	398	441
ENSG00000112273	HDGFL1	0	0	0	0	0	0
ENSG00000112276	BVES	210	193	198	151	156	159
ENSG00000112280	COL9A1	0	0	0	0	0	0
ENSG00000112282	MED23	259	276	230	247	241	265
ENSG00000112290	WASF1	185	170	168	147	154	163
ENSG00000112293	GPLD1	34	23	30	30	33	32
ENSG00000112294	ALDH5A1	56	72	57	98	94	77
ENSG00000112299	VNN1	2	0	1	0	0	0
ENSG00000112303	VNN2	1	0	0	0	3	0
ENSG00000112304	ACOT13	228	225	196	227	220	227
ENSG00000112305	SMAP1	161	150	116	153	170	159
ENSG00000112306	RPS12	2036	2516	2288	2433	2199	2077
ENSG00000112308	C6orf62	1622	1714	1532	1632	1749	1635
ENSG00000112309	B3GAT2	99	126	97	119	101	123
ENSG00000112312	GMNN	427	471	389	442	415	399
ENSG00000112319	EYA4	462	490	442	414	446	415
ENSG00000112320	SOBP	174	197	177	124	125	156
ENSG00000112333	NR2E1	0	0	0	0	0	0
ENSG00000112335	SNX3	1163	1113	963	1078	1060	1149
ENSG00000112337	SLC17A2	0	0	0	0	0	0
ENSG00000112339	HBS1L	412	473	419	447	435	420
ENSG00000112343	TRIM38	272	276	245	272	312	294
ENSG00000112357	PEX7	12	16	15	22	21	16
ENSG00000112365	ZBTB24	168	153	128	123	162	169
ENSG00000112367	FIG4	27	27	15	30	21	30
ENSG00000112378	PERP	649	718	676	657	651	560
ENSG00000112379	ARFGEF3	31	34	27	25	20	30
ENSG00000112394	SLC16A10	0	1	1	0	0	0
ENSG00000112406	HECA	36	43	48	38	38	46
ENSG00000112414	ADGRG6	3	6	4	3	7	8
ENSG00000112419	PHACTR2	203	209	140	233	251	255
ENSG00000112425	EPM2A	18	18	18	17	19	33
ENSG00000112462	OR12D3	0	0	0	0	0	0
ENSG00000112473	SLC39A7	0	0	0	0	0	0
ENSG00000112486	CCR6	0	0	0	0	0	0
ENSG00000112494	UNC93A	0	0	0	0	0	0
ENSG00000112499	SLC22A2	0	0	0	0	0	0
ENSG00000112511	PHF1	1	2	3	0	1	1
ENSG00000112514	CUTA	3	4	2	2	4	6
ENSG00000112530	PACRG	0	0	0	0	0	0
ENSG00000112531	QKI	1648	1602	1420	1628	1639	1662
ENSG00000112539	C6orf118	1	0	0	1	0	0
ENSG00000112541	PDE10A	119	136	143	146	133	134
ENSG00000112559	MDFI	0	0	0	0	0	0
ENSG00000112561	TFEB	37	48	46	70	59	47
ENSG00000112562	SMOC2	0	0	0	0	0	0
ENSG00000112576	CCND3	1294	1519	1369	1307	1395	1266
ENSG00000112578	BYSL	360	408	383	352	413	358
ENSG00000112584	FAM120B	2	3	0	0	0	0
ENSG00000112592	TBP	205	196	153	211	184	198
ENSG00000112599	GUCA1B	2	5	4	0	2	3
ENSG00000112619	PRPH2	0	0	0	0	2	0
ENSG00000112640	PPP2R5D	1094	1177	966	1134	1253	1110
ENSG00000112651	MRPL2	272	306	281	257	269	253
ENSG00000112655	PTK7	797	939	927	1024	1032	982
ENSG00000112658	SRF	617	673	698	754	799	777
ENSG00000112659	CUL9	162	182	149	205	191	195
ENSG00000112667	DNPH1	10	14	7	9	10	13
ENSG00000112679	DUSP22	76	88	75	99	67	89
ENSG00000112685	EXOC2	421	447	430	370	402	414
ENSG00000112695	COX7A2	339	395	374	413	428	372
ENSG00000112697	TMEM30A	1151	1301	1242	1389	1378	1332
ENSG00000112699	GMDS	149	185	149	144	137	123
ENSG00000112701	SENP6	420	465	354	455	414	437
ENSG00000112706	IMPG1	0	0	0	0	1	0
ENSG00000112715	VEGFA	775	865	806	795	798	815
ENSG00000112739	PRPF4B	1076	1189	1019	1044	1097	1014
ENSG00000112742	TTK	469	444	383	415	447	401
ENSG00000112759	SLC29A1	596	643	640	630	688	611
ENSG00000112761	WISP3	4	6	6	1	2	4
ENSG00000112763	BTN2A1	267	327	297	407	445	387
ENSG00000112769	LAMA4	2296	2511	2315	2402	2516	2434
ENSG00000112782	CLIC5	0	1	0	0	0	0
ENSG00000112787	FBRSL1	288	336	315	318	310	257
ENSG00000112796	ENPP5	0	0	0	0	0	0
ENSG00000112799	LY86	0	0	0	0	0	0
ENSG00000112812	PRSS16	0	0	0	0	0	0
ENSG00000112818	MEP1A	0	0	0	0	0	1
ENSG00000112837	TBX18	0	0	0	0	0	0
ENSG00000112852	PCDHB2	47	42	43	54	55	62
ENSG00000112855	HARS2	526	617	526	582	596	495
ENSG00000112874	NUDT12	135	166	141	202	153	144
ENSG00000112877	CEP72	102	78	81	84	86	88
ENSG00000112893	MAN2A1	495	494	466	428	492	461
ENSG00000112902	SEMA5A	338	347	297	295	295	358
ENSG00000112936	C7	0	0	0	1	0	0
ENSG00000112964	GHR	5	10	6	5	10	13
ENSG00000112972	HMGCS1	429	535	413	331	338	368
ENSG00000112977	DAP	1232	1370	1170	1296	1308	1315
ENSG00000112981	NME5	0	0	0	0	0	0
ENSG00000112983	BRD8	929	1035	908	1010	1031	1026
ENSG00000112984	KIF20A	2477	2681	2437	2540	2625	2463
ENSG00000112992	NNT	907	960	885	1070	1061	987
ENSG00000112996	MRPS30	529	598	509	492	554	523
ENSG00000113013	HSPA9	5744	6064	5297	5439	5508	5057
ENSG00000113048	MRPS27	1474	1591	1461	1338	1506	1360
ENSG00000113068	PFDN1	977	1055	1060	1159	1163	1158
ENSG00000113070	HBEGF	170	179	156	269	268	266
ENSG00000113073	SLC4A9	0	0	1	0	0	0
ENSG00000113083	LOX	1073	1157	997	756	816	781
ENSG00000113088	GZMK	0	0	0	0	0	0
ENSG00000113100	CDH9	0	0	0	0	0	0
ENSG00000113108	APBB3	73	112	73	108	90	96
ENSG00000113119	TMCO6	111	101	96	96	96	99
ENSG00000113140	SPARC	16342	17565	16834	17159	17182	16479
ENSG00000113141	IK	1350	1273	1225	1400	1385	1252
ENSG00000113161	HMGCR	717	841	771	752	795	745
ENSG00000113163	COL4A3BP	452	478	429	512	479	511
ENSG00000113194	FAF2	2267	2458	2184	2509	2552	2502
ENSG00000113196	HAND1	0	0	0	0	0	0
ENSG00000113205	PCDHB3	1	0	0	1	3	1
ENSG00000113209	PCDHB5	3	0	0	0	0	5
ENSG00000113211	PCDHB6	0	0	1	2	0	1
ENSG00000113212	PCDHB7	10	4	6	8	9	7
ENSG00000113231	PDE8B	32	29	21	31	29	29
ENSG00000113240	CLK4	268	305	238	300	310	303
ENSG00000113248	PCDHB15	4	7	11	3	5	6
ENSG00000113249	HAVCR1	0	0	0	1	1	2
ENSG00000113262	GRM6	0	0	0	0	0	0
ENSG00000113263	ITK	0	1	1	0	0	1
ENSG00000113269	RNF130	499	572	472	529	475	557
ENSG00000113272	THG1L	192	226	215	234	257	206
ENSG00000113273	ARSB	275	289	209	213	244	243
ENSG00000113282	CLINT1	1668	1609	1492	1689	1742	1667
ENSG00000113296	THBS4	23	19	23	21	32	28
ENSG00000113300	CNOT6	1064	1008	878	1017	1096	1089
ENSG00000113302	IL12B	0	0	0	0	0	0
ENSG00000113303	BTNL8	0	0	0	0	0	0
ENSG00000113312	TTC1	837	692	713	770	896	822
ENSG00000113318	MSH3	334	391	307	323	361	294
ENSG00000113319	RASGRF2	18	25	22	25	17	19
ENSG00000113327	GABRG2	0	0	0	0	0	0
ENSG00000113328	CCNG1	1849	1846	1604	1684	1623	1660
ENSG00000113356	POLR3G	523	541	461	408	346	354
ENSG00000113360	DROSHA	926	949	881	873	921	909
ENSG00000113361	CDH6	1968	1918	1699	1280	1447	1466
ENSG00000113368	LMNB1	2001	2138	1810	1912	2057	1939
ENSG00000113369	ARRDC3	826	872	718	624	708	637
ENSG00000113384	GOLPH3	739	766	668	791	758	772
ENSG00000113387	SUB1	1346	1397	1377	1454	1486	1300
ENSG00000113389	NPR3	30	30	23	27	17	17
ENSG00000113391	FAM172A	172	183	152	162	175	186
ENSG00000113396	SLC27A6	8	4	5	8	5	9
ENSG00000113407	TARS	2167	2298	2071	1944	2121	1930
ENSG00000113430	IRX4	0	0	0	0	0	0
ENSG00000113441	LNPEP	560	632	568	678	747	799
ENSG00000113448	PDE4D	25	30	25	31	36	40
ENSG00000113456	RAD1	923	1039	973	888	1026	933
ENSG00000113460	BRIX1	1779	1727	1511	1460	1529	1391
ENSG00000113492	AGXT2	0	0	0	0	0	0
ENSG00000113494	PRLR	1	0	1	1	2	4
ENSG00000113504	SLC12A7	23	19	12	17	21	21
ENSG00000113520	IL4	0	1	0	0	0	0
ENSG00000113522	RAD50	68	79	57	74	86	79
ENSG00000113525	IL5	0	0	0	0	0	0
ENSG00000113532	ST8SIA4	0	0	1	0	0	0
ENSG00000113552	GNPDA1	424	431	410	443	487	447
ENSG00000113555	PCDH12	19	19	10	14	25	17
ENSG00000113558	SKP1	3627	3925	3434	3904	3848	3318
ENSG00000113569	NUP155	1171	1080	1032	989	1107	1094
ENSG00000113575	PPP2CA	2773	2840	2570	2868	2951	2835
ENSG00000113578	FGF1	5	2	3	5	7	10
ENSG00000113580	NR3C1	2244	2335	2095	2411	2497	2452
ENSG00000113583	C5orf15	1693	1860	1858	1926	1851	1875
ENSG00000113593	PPWD1	269	313	295	261	279	273
ENSG00000113594	LIFR	967	1009	894	715	799	828
ENSG00000113595	TRIM23	127	149	141	167	143	157
ENSG00000113597	TRAPPC13	214	200	175	198	217	219
ENSG00000113600	C9	1	0	0	0	1	0
ENSG00000113615	SEC24A	1105	1153	1003	1134	1153	1207
ENSG00000113621	TXNDC15	491	516	487	516	587	567
ENSG00000113638	TTC33	91	80	67	94	81	75
ENSG00000113643	RARS	1784	1867	1635	1733	1907	1747
ENSG00000113645	WWC1	205	234	206	214	225	225
ENSG00000113648	H2AFY	2713	2845	2612	2824	3019	3188
ENSG00000113649	TCERG1	1861	1873	1685	1596	1791	1597
ENSG00000113657	DPYSL3	4965	5692	5021	5029	5062	4951
ENSG00000113658	SMAD5	1210	1261	1213	1214	1273	1290
ENSG00000113712	CSNK1A1	1512	1409	1310	1522	1704	1490
ENSG00000113716	HMGXB3	876	948	889	985	1084	967
ENSG00000113719	ERGIC1	2925	3175	2855	3012	3263	3097
ENSG00000113721	PDGFRB	1367	1631	1522	1557	1557	1517
ENSG00000113722	CDX1	0	0	0	0	0	0
ENSG00000113732	ATP6V0E1	1973	2008	1800	2018	2089	1798
ENSG00000113734	BNIP1	139	136	140	180	163	154
ENSG00000113739	STC2	2658	2825	2790	3156	3477	3285
ENSG00000113742	CPEB4	256	245	220	333	313	342
ENSG00000113749	HRH2	0	0	1	1	0	0
ENSG00000113758	DBN1	1739	1894	1866	1967	1922	2022
ENSG00000113761	ZNF346	278	288	242	273	261	274
ENSG00000113763	UNC5A	30	45	38	58	62	58
ENSG00000113790	EHHADH	28	34	29	36	46	50
ENSG00000113805	CNTN3	0	0	0	0	0	0
ENSG00000113810	SMC4	4436	4538	3706	4400	4505	4373
ENSG00000113812	ACTR8	265	279	227	265	227	256
ENSG00000113838	TBCCD1	164	135	134	180	178	163
ENSG00000113845	TIMMDC1	343	393	334	361	380	377
ENSG00000113851	CRBN	305	261	262	261	254	248
ENSG00000113889	KNG1	0	0	0	0	0	0
ENSG00000113905	HRG	0	0	0	0	0	0
ENSG00000113916	BCL6	228	208	213	201	215	205
ENSG00000113924	HGD	4	0	0	1	1	1
ENSG00000113946	CLDN16	0	0	1	0	0	1
ENSG00000113966	ARL6	71	83	67	79	65	61
ENSG00000113971	NPHP3	44	61	50	67	63	53
ENSG00000114013	CD86	0	0	0	0	0	0
ENSG00000114019	AMOTL2	840	945	849	966	1048	1080
ENSG00000114021	NIT2	388	363	395	404	398	343
ENSG00000114023	FAM162A	154	189	134	128	140	128
ENSG00000114026	OGG1	260	254	234	261	296	268
